DIRTY|(Adjective) soiled or likely to soil with dirt or grime\n(Adjective) (of behavior or especially language) characterized by obscenity or indecency\n(Adjective) vile; despicable\n(Adjective) spreading pollution or contamination; especially radioactive contamination\n(Adjective) contaminated with infecting organisms\n(Adjective) (of color) discolored by impurities; not bright and clear\n(Adjective) (of a manuscript) defaced with changes\n(Adjective) obtained illegally or by improper means\n(Adjective) expressing or revealing hostility or dislike\n(Adjective) unethical or dishonest\n(Adjective) unpleasantly stormy
DISAS|
DISCI|(Noun) an athletic competition in which a disk-shaped object is thrown as far as possible\n(Noun) a disk used in throwing competitions
DISCO|(Verb) dance to disco music\n(Noun) a public dance hall for dancing to recorded popular music
DISCS|(Noun) a large shallow dish used for serving food
DISHY|(Adjective) (informal British) sexually attractive
DISKS|(Noun) a large shallow dish used for serving food
DISME|
DITAL|
DITAS|(Noun) evergreen tree of eastern Asia and Philippines having large leathery leaves and small green-white flowers in compact cymes; bark formerly used medicinally
DITCH|(Verb) forsake\n(Noun) any small natural waterway\n(Verb) make an emergency landing on water\n(Verb) crash or crash-land
DITED|
DITES|
DITSY|
DITTO|(Verb) repeat an action or statement
DITTS|
DITTY|(Noun) a short simple song (or the words of a poem intended to be sung)
DITZY|
DIVAN|(Noun) a long backless sofa (usually with pillows against a wall)\n(Noun) a Muslim council of state\n(Noun) a collection of Persian or Arabic poems (usually by one author)\n(Noun) a Muslim council chamber or law court
DIVAS|
DIVED|(Noun) a steep and rapid fall\n(Verb) dash violently or with great speed or impetuosity\n(Verb) begin with vigor\n(Verb) cause to be immersed\n(Verb) fall abruptly
DIVER|(Noun) someone who works underwater\n(Noun) someone who dives (into water)
DIVES|(Noun) a steep and rapid fall\n(Verb) dash violently or with great speed or impetuosity\n(Verb) begin with vigor\n(Verb) cause to be immersed\n(Verb) fall abruptly
DIVIS|
DIVNA|
DIVOS|
DIVOT|(Noun) (golf) the cavity left when a piece of turf is cut from the ground by the club head in making a stroke\n(Noun) a piece of turf dug out of a lawn or fairway (by an animals hooves or a golf club)
DIVVY|(Noun) short for dividend; especially one paid by a cooperative society
DIWAN|(Noun) a long backless sofa (usually with pillows against a wall)\n(Noun) a Muslim council of state\n(Noun) a collection of Persian or Arabic poems (usually by one author)\n(Noun) a Muslim council chamber or law court
DIXIE|(Noun) a large metal pot (12 gallon camp kettle) for cooking; used in military camps
DIXIT|
DIYAS|
DIZEN|(Verb) decorate tastelessly\n(Verb) dress up garishly and tastelessly
DIZZY|(Adjective) having or causing a whirling sensation; liable to falling
DJINN|(Noun) (Islam) an invisible spirit mentioned in the Koran and believed by Muslims to inhabit the earth and influence mankind by appearing in the form of humans or animals
DJINS|
DOABS|
DOATS|
DOBBY|
DOBES|
DOBIE|
DOBLA|
DOBRA|(Noun) the basic unit of money on Sao Tome e Principe
DOBRO|
DOCHT|
DOCKS|(Verb) provide with a wharf\n(Verb) store on a wharf\n(Verb) discharge at a wharf\n(Verb) moor at a wharf
DOCOS|
DOCUS|
DODDY|
DODGE|(Verb) move to and fro or from place to place usually in an irregular course\n(Noun) a statement that evades the question by cleverness or trickery\n(Verb) make a sudden movement in a new direction so as to avoid
DODGY|(Noun) crafty artfulness (especially in deception)\n(Adjective) attractive especially by means of smallness or prettiness or quaintness
DODOS|(Noun) the remains (or an impression) of a plant or animal that existed in a past geological age and that has been excavated from the soil\n(Adjective) characteristic of a fossil
DOEKS|
DOERS|(Noun) a theatrical performer\n(Noun) a person who acts and gets things done
DOEST|
DOETH|
DOFFS|(Verb) remove
DOGAN|
DOGES|(Verb) pursue someone sexually or romantically\n(Verb) cut a groove into\n(Verb) go after with the intent to catch
DOGEY|
DOGGO|(Adverb) quietly in concealment
DOGGY|(Verb) round one's lips as if intending to kiss
DOGIE|(Noun) motherless calf in a range herd of cattle
DOGMA|(Noun) a religious doctrine that is proclaimed as true without proof\n(Noun) a doctrine or code of beliefs accepted as authoritative
DOHYO|
DOILT|
DOILY|(Noun) a small round piece of linen placed under a dish or bowl
DOING|(Verb) react verbally\n(Verb) give the correct answer or solution to\n(Verb) understand the meaning of\n(Verb) give a defence or refutation of (a charge) or in (an argument)\n(Verb) respond to a signal\n(Verb) be liable or accountable\n(Verb) match or correspond\n(Verb) be satisfactory for; meet the requirements of or serve the purpose of\n(Verb) react to a stimulus or command
DOITS|
DOJOS|
DOLCE|(Adverb) gently and sweetly
DOLCI|
DOLED|
DOLES|(Noun) a share of money or food or clothing that has been charitably given\n(Noun) money received from the state
DOLIA|
DOLLS|(Noun) young bird especially of domestic fowl
DOLLY|(Noun) conveyance consisting of a wheeled support on which a camera can be mounted\n(Noun) conveyance consisting of a wheeled platform for moving heavy objects
DOLMA|
DOLOR|(Noun) (poetry) painful grief
DOLOS|
DOLTS|(Adjective) lacking or marked by lack of intellectual acuity
DOMAL|
DOMED|(Adjective) having a hemispherical vault or dome
DOMES|(Noun) the dialect of Ancient Greek spoken and written in Attica and Athens and Ionia\n(Noun) informal terms for a human head\n(Noun) (architecture) a low wall at the top of the entablature; hides the roof\n(Adjective) of or relating to Attica or its inhabitants or to the dialect spoken in Athens in classical times
DOMIC|
DONAH|
DONAS|(Noun) a Spanish courtesy title or form of address for a woman
DONEE|(Adjective) having or arising from a benefice
DONER|(Adverb) over the whole distance\n(Adverb) from beginning to end\n(Adverb) to completion\n(Adverb) in diameter\n(Adverb) throughout the entire extent
DONGA|
DONGS|(Verb) go `ding dong', like a bell
DONKO|
DONNA|(Noun) an Italian woman of rank
DONNE|(Noun) English clergyman and metaphysical poet celebrated as a preacher (1572-1631)
DONNY|
DONOR|(Noun) person who makes a gift of property\n(Noun) (medicine) someone who gives blood or tissue or an organ to be used in another person (the host)
DONSY|
DONUT|(Noun) a weight that sinks (as to hold nets or fishing lines under water)\n(Noun) a pitch that curves downward rapidly as it approaches the plate
DOOBS|
DOOCE|
DOODY|
DOOKS|
DOOLE|
DOOLS|
DOOLY|
DOOMS|(Verb) pronounce a sentence on (somebody) in a court of law
DOOMY|
DOONA|
DOORN|
DOORS|(Noun) the starting point for a new state or experience\n(Noun) the smallest detectable sensation
DOOZY|
DOPAS|(Noun) amino acid that is formed in the liver and converted into dopamine in the brain
DOPED|(Adjective) treated or impregnated with a foreign substance\n(Adjective) under the influence of narcotics
DOPER|
DOPES|(Verb) shoot down, of birds\n(Verb) cover with grass\n(Verb) spread out clothes on the grass to let it dry and bleach\n(Verb) cover with grass\n(Verb) feed with grass
DOPEY|(Adjective) devoid of good sense or judgment
DORAD|
DORBA|
DORBS|
DOREE|
DORES|
DORIC|(Adjective) of or pertaining to the Doric style of architecture
DORIS|(Noun) (Greek mythology) wife of Nereus and mother of the Nereids\n(Noun) a small region of ancient Greece where the Doric dialect was spoken
DORKS|(Noun) a dull stupid fatuous person\n(Verb) move with abrupt, seemingly uncontrolled motions\n(Noun) (mechanics) the rate of change of acceleration\n(Verb) throw or toss with a quick motion
DORKY|
DORMS|(Noun) a college or university building containing living quarters for students\n(Noun) a large sleeping room containing several beds
DORMY|(Adjective) in match play a side that stands as many holes ahead as there are holes remaining to be played
DORPS|
DORRS|
DORSA|(Adverb) in or to or toward a former location\n(Adverb) in or to or toward an original condition\n(Adverb) in or to or toward a past time\n(Noun) the part of a garment that covers the back of your body\n(Verb) shift to a counterclockwise direction\n(Verb) establish as valid or genuine\n(Adverb) at or to or toward the back or rear\n(Adverb) in reply\n(Adverb) in repayment or retaliation\n(Verb) strengthen by providing with a back or backing
DORSE|
DORTS|
DORTY|
DOSAI|
DOSAS|
DOSED|(Adjective) treated with some kind of application
DOSEH|
DOSER|
DOSES|(Verb) treat with an agent; add (an agent) to\n(Noun) the quantity of an active agent (substance or radiation) taken in or absorbed at any one time
DOSHA|
DOTAL|
DOTED|(Verb) form a constellation or cluster
DOTER|
DOTES|(Verb) form a constellation or cluster
DOTTY|(Adjective) consisting of or covered with or having loops
DOUAR|
DOUBT|(Verb) consider unlikely or have doubts about\n(Verb) lack confidence in or have doubts about
DOUCE|
DOUCS|
DOUGH|(Noun) a flour mixture stiff enough to knead or roll
DOUKS|
DOULA|
DOUMA|
DOUMS|
DOUPS|
DOURA|(Noun) sorghums of dry regions of Asia and North Africa
DOUSE|(Verb) put out, as of a candle or a light\n(Verb) wet thoroughly\n(Verb) lower quickly\n(Verb) slacken
DOUTS|
DOVED|
DOVEN|
DOVER|(Noun) the capital of the state of Delaware
DOVES|(Noun) a constellation in the southern hemisphere near Puppis and Caelum\n(Noun) type genus of the Columbidae: typical pigeons
DOVIE|
DOWAR|
DOWDS|
DOWDY|(Adjective) primly out of date\n(Adjective) lacking in smartness or taste
DOWED|
DOWEL|(Noun) a fastener that is inserted into holes in two adjacent pieces and holds them together
DOWER|(Noun) a life estate to which a wife is entitled on the death of her husband
DOWIE|
DOWLE|
DOWLS|
DOWLY|
DOWNA|
DOWNS|
DOWNY|(Adjective) like down or as soft as down\n(Adjective) covered with fine soft hairs or down
DOWPS|
DOWRY|(Noun) money or property brought by a woman to her husband at marriage
DOWSE|(Noun) searching for underground water or minerals by using a dowsing rod\n(Verb) use a divining rod in search of underground water or metal
DOWTS|
DOXED|
DOXES|
DOXIE|
DOYEN|(Noun) an administrator in charge of a division of a university or college\n(Noun) United States film actor whose moody rebellious roles made him a cult figure (1931-1955)\n(Noun) a man who is the senior member of a group\n(Noun) (Roman Catholic Church) the head of the College of Cardinals
DOYLY|(Noun) a small round piece of linen placed under a dish or bowl
DOZED|(Verb) sleep lightly or for a short period of time
DOZEN|(Adjective) denoting a quantity consisting of 12 items or units
DOZER|(Noun) large powerful tractor; a large blade in front flattens areas of ground
DOZES|(Verb) sleep lightly or for a short period of time
DRABS|(Adjective) lacking in liveliness or charm or surprise\n(Adjective) lacking brightness or color; dull
DRACK|
DRACO|(Noun) Athenian lawmaker whose code of laws prescribed death for almost every offense (circa 7th century BC)\n(Noun) a faint constellation twisting around the north celestial pole and lying between Ursa Major and Cepheus\n(Noun) a reptile genus known as flying dragons or flying lizards
DRAFF|
DRAFT|(Verb) draw up an outline or sketch for something\n(Noun) a current of air (usually coming into a chimney or room or vehicle)\n(Noun) a preliminary sketch of a design or picture\n(Noun) a serving of drink (usually alcoholic) drawn from a keg\n(Noun) any of the various versions in the development of a written work\n(Noun) the depth of a vessel's keel below the surface (especially when loaded)\n(Noun) a regulator for controlling the flow of air in a fireplace\n(Noun) a dose of liquid medicine\n(Noun) the act of moving a load by drawing or pulling
DRAGS|(Noun) a twisted and tangled mass that is highly interwoven\n(Noun) something jumbled or confused
DRAIL|
DRAIN|(Verb) flow off gradually\n(Verb) deplete of resources\n(Verb) empty of liquid; drain the liquid from\n(Noun) a gradual depletion of energy or resources
DRAKE|(Noun) English explorer and admiral who was the first Englishman to circumnavigate the globe and who helped to defeat the Spanish Armada (1540-1596)\n(Noun) adult male of a wild or domestic duck
DRAMA|(Noun) an episode that is turbulent or highly emotional\n(Noun) the literary genre of works intended for the theater\n(Noun) the quality of being arresting or highly emotional
DRAMS|(Noun) formerly the basic unit of money in Greece
DRANK|(Verb) promise solemnly and formally\n(Verb) pay (an amount of money) as a contribution to a charity or service, especially at regular intervals\n(Noun) a drink in honor of or to the health of a person or event\n(Verb) give as a guarantee\n(Verb) bind or secure by a pledge
DRANT|
DRAPE|(Verb) place casually\n(Noun) a sterile covering arranged over a patient's body during a medical examination or during surgery in order to reduce the possibility of contamination\n(Verb) arrange in a particular way\n(Verb) cover or dress loosely with cloth
DRAPS|
DRATS|
